"REF_DATE","GEO","DGUID","Farm products","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015-08","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","195.67","","","","2"
"2015-09","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","189.93","","","","2"
"2015-10","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","190.22","","","","2"
"2015-11","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","186.69","","","","2"
"2015-12","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","191.08","","","","2"
"2016-01","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","189.75","","","","2"
"2016-02","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","187.44","","","","2"
"2016-03","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","187.47","","","","2"
"2016-04","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","185.54","","","","2"
"2016-05","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","179.97","","","","2"
"2016-06","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","182.70","","","","2"
"2016-07","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","177.69","","","","2"
"2016-08","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","166.43","","","","2"
"2016-09","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","162.83","","","","2"
"2016-10","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","159.29","","","","2"
"2016-11","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","158.81","","","","2"
"2016-12","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","175.45","","","","2"
"2017-01","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","174.28","","","","2"
"2017-02","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","177.88","","","","2"
"2017-03","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","184.67","","","","2"
"2017-04","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","185.03","","","","2"
"2017-05","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","185.33","","","","2"
"2017-06","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","188.14","","","","2"
"2017-07","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","190.62","","","","2"
"2017-08","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","189.87","","","","2"
"2017-09","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","183.16","","","","2"
"2017-10","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","174.71","","","","2"
"2017-11","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","189.15","","","","2"
"2017-12","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","192.19","","","","2"
"2018-01","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","196.95","","","","2"
"2018-02","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","203.75","","","","2"
"2018-03","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","202.91","","","","2"
"2018-04","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","208.80","","","","2"
"2018-05","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","216.31","","","","2"
"2018-06","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","221.09","","","","2"
"2018-07","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","218.94","","","","2"
"2018-08","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","211.21","","","","2"
"2018-09","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","204.91","","","","2"
"2018-10","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","212.98","","","","2"
"2018-11","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","211.40","","","","2"
"2018-12","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","217.90","","","","2"
"2019-01","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","230.99","","","","2"
"2019-02","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","232.82","","","","2"
"2019-03","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","234.17","","","","2"
"2019-04","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","237.58","","","","2"
"2019-05","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","237.12","","","","2"
"2019-06","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","240.40","","","","2"
"2019-07","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","243.05","","","","2"
"2019-08","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","239.70","","","","2"
"2019-09","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","227.32","","","","2"
"2019-10","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","226.14","","","","2"
"2019-11","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","231.12","","","","2"
"2019-12","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","233.13","","","","2"
"2020-01","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","240.16","","","","2"
"2020-02","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","241.85","","","","2"
"2020-03","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","243.07","","","","2"
"2020-04","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","235.30","","","","2"
"2020-05","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","235.63","","","","2"
"2020-06","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","231.93","","","","2"
"2020-07","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","231.56","","","","2"
"2020-08","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","223.78","","","","2"
"2020-09","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","222.88","","","","2"
"2020-10","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","217.87","","","","2"
"2020-11","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","228.41","","","","2"
"2020-12","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","244.64","","","","2"
"2021-01","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","246.30","","","","2"
"2021-02","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","265.41","","","","2"
"2021-03","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","270.49","","","","2"
"2021-04","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","277.69","","","","2"
"2021-05","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","297.22","","","","2"
"2021-06","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","301.61","","","","2"
"2021-07","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","292.71","","","","2"
"2021-08","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","288.00","","","","2"
"2021-09","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","288.00","","","","2"
"2021-10","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","277.00","","","","2"
"2021-11","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","320.00","","","","2"
"2021-12","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","325.00","","","","2"
"2022-01","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","324.00","","","","2"
"2022-02","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","337.00","","","","2"
"2022-03","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","346.00","","","","2"
"2022-04","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","358.00","","","","2"
"2022-05","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","353.00","","","","2"
"2022-06","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","360.00","","","","2"
"2022-07","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","329.00","","","","2"
"2022-08","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","313.00","","","","2"
"2022-09","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","313.00","","","","2"
"2022-10","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","327.00","","","","2"
"2022-11","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","329.00","","","","2"
"2022-12","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","325.00","","","","2"
"2023-01","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","358.00","","","","2"
"2023-02","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","366.00","","","","2"
"2023-03","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","365.00","","","","2"
"2023-04","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","363.00","","","","2"
"2023-05","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","328.00","","","","2"
"2023-06","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","243.00","","","","2"
"2023-07","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","250.00","","","","2"
"2023-08","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","250.00","","","","2"
"2023-09","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","250.00","","","","2"
"2023-10","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","260.00","","","","2"
"2023-11","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","322.00","","","","2"
"2023-12","Quebec","2016A000224","Barley [1151141]","Dollars per metric tonne","117","units","0","v31212118","5.14","283.00","","","","2"
"2001-01","Quebec","2016A000224","Canola (including rapeseed) [113111]","Dollars per metric tonne","117","units","0","v31212121","5.18","248.98","","","","2"
