,Date_ID,Month,NumberOfDaysInMonth,Quarter,Year,LeapYear,Minimum Temperature,Maximum Temperature,Barley,Canola,Durum,Flaxseed,Oats,Rye,Wheat,Avena sativa,Brassica napus,Hordeum,Linum usitatissimum,Secale,Triticum,Brassicaceae,Grass,Linaceae,Mean_Temp_Binned_Encoded,Min_Temp_Binned_Encoded,Max_Temp_Binned_Encoded,Mean_Diff_from_Normal_Binned_Encoded,Snowfall_Binned_Encoded,Percent_of_Normal_Snowfall_Binned_Encoded,Total_Precip_Binned_Encoded,Percent_of_Normal_Precip_Binned_Encoded,Snow_on_Ground_Binned_Encoded,Days_with_Precip_Binned_Encoded,Heating_Degree_Days_Binned_Encoded,Cooling_Degree_Days_Binned_Encoded,Mean_Temp_Rolling_Average_Binned_Encoded,Min_Temp_Rolling_Average_Binned_Encoded,Max_Temp_Rolling_Average_Binned_Encoded,Mean_Diff_from_Normal_Rolling_Average_Binned_Encoded,Snowfall_Rolling_Average_Binned_Encoded,Percent_of_Normal_Snowfall_Rolling_Average_Binned_Encoded,Total_Precip_Rolling_Average_Binned_Encoded,Percent_of_Normal_Precip_Rolling_Average_Binned_Encoded,Snow_on_Ground_Rolling_Average_Binned_Encoded,Days_with_Precip_Rolling_Average_Binned_Encoded,Heating_Degree_Days_Rolling_Average_Binned_Encoded,Cooling_Degree_Days_Rolling_Average_Binned_Encoded,Area_Binned_Encoded,Land_Binned_Encoded,LandOfArea_Percent_Binned_Encoded,Freshwater_Binned_Encoded,FreshwaterOfArea_Percent_Binned_Encoded,Alberta,Atlantic,British Columbia,Canada,Manitoba,New Brunswick,Newfoundland and Labrador,Northwest Territories,Nova Scotia,Nunavut,Ontario,Prairies,Prince Edward Island,Quebec,Saskatchewan,Territories,Yukon,Atlantic_Region,British Columbia_Region,Canada_Region,Prairies_Region,Territories_Region,Total_Value
4549,229,2,29,1,2020,1,5,30,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,3,3,5,26,13,7,0,1,18,0,36,0,5,6,3,36,33,21,6,20,29,9,35,0,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
3494,146,3,31,1,2013,0,5,29,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,4,6,4,0,26,28,7,33,25,9,37,0,6,7,6,6,37,33,6,32,31,9,31,0,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2
3051,123,4,30,2,2011,0,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,16,16,18,11,23,27,15,38,8,10,24,0,16,17,15,6,31,34,18,36,19,12,24,0,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
649,97,2,28,1,2009,0,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,5,7,5,27,29,16,24,27,26,27,33,0,3,3,4,8,30,28,3,36,32,5,33,0,4,4,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
6662,122,3,31,1,2011,0,5,34,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,7,3,10,1,23,23,5,24,21,9,34,0,4,4,8,4,36,31,12,30,31,24,33,0,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1914,258,7,31,3,2022,0,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,39,39,36,18,2,0,28,21,0,23,1,20,37,39,39,24,2,0,31,29,2,26,3,23,3,2,0,3,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
37,37,2,29,1,2004,1,5,29,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,4,3,3,19,30,18,16,9,26,22,35,0,7,4,5,30,25,14,0,1,33,2,33,0,4,4,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
7481,251,12,31,4,2021,0,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11,11,11,2,31,30,38,12,23,39,29,0,14,14,14,29,30,31,10,17,20,15,26,0,2,3,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
5074,202,11,30,4,2017,0,5,34,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,6,9,5,4,23,23,7,26,12,9,33,0,17,18,16,24,23,16,36,33,16,29,22,7,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
1082,254,3,31,1,2022,0,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,7,7,11,9,31,23,27,37,26,34,34,0,11,9,13,13,26,22,7,21,28,12,30,0,4,4,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
7304,74,3,31,1,2007,0,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,18,18,14,19,23,18,40,38,18,39,22,0,1,3,0,1,36,33,17,38,33,26,37,0,2,3,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
6877,199,8,31,3,2017,0,5,29,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,38,39,37,30,4,0,11,1,0,4,3,19,40,40,37,24,4,0,13,1,0,5,0,24,2,3,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
4153,109,2,28,1,2010,0,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2,5,0,6,11,9,0,1,22,0,36,0,6,8,3,34,25,12,3,3,25,4,33,0,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
7923,199,8,31,3,2017,0,5,34,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,38,39,37,30,4,0,11,1,0,4,3,19,40,40,37,24,4,0,13,1,0,5,0,24,2,3,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
1523,143,12,31,4,2012,1,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11,13,12,34,28,17,25,23,19,35,29,0,5,9,5,5,30,26,12,23,23,28,35,0,3,2,0,3,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
5833,121,2,28,1,2011,0,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3,2,7,1,23,24,4,32,23,6,35,0,1,1,1,4,38,33,9,34,33,34,39,0,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
703,151,8,31,3,2013,0,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,35,37,29,18,0,0,34,19,0,34,4,15,38,38,34,25,2,0,20,12,0,17,2,22,4,4,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
3597,249,10,31,4,2021,0,5,29,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,21,19,25,33,8,5,7,23,3,3,20,4,25,26,23,32,12,4,32,16,10,13,15,10,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2
6557,17,6,30,2,2002,0,5,34,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,30,29,36,27,13,23,25,13,0,18,11,12,25,25,30,5,16,35,26,10,0,24,15,13,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1740,84,1,31,1,2008,1,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,8,8,11,36,30,17,28,29,16,38,32,0,2,1,3,14,38,26,19,17,31,32,38,0,3,2,0,3,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
6589,49,2,28,1,2005,0,5,34,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,10,9,12,35,19,18,5,17,14,2,30,0,2,2,8,9,32,22,3,17,28,11,40,0,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
6829,151,8,31,3,2013,0,5,29,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,37,39,31,26,0,0,23,31,0,26,3,17,38,38,38,17,0,0,34,28,1,30,2,24,2,3,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
3007,79,8,31,3,2007,0,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,33,33,30,8,0,0,18,9,0,19,7,14,34,34,33,8,5,0,27,14,0,31,6,20,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1009,181,2,29,1,2016,1,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,5,4,5,30,32,24,33,39,25,36,31,0,9,8,9,39,31,24,16,37,27,20,29,0,4,4,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
5376,216,1,31,1,2019,0,5,29,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,7,7,9,36,22,19,2,25,17,4,35,0,7,8,6,35,27,15,12,15,22,6,34,0,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
5174,158,3,31,1,2014,0,5,29,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,7,1,12,1,25,24,5,26,18,8,34,0,1,2,2,0,36,32,9,32,33,9,37,0,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
3490,142,11,30,4,2012,1,5,29,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,7,8,7,5,29,30,12,40,16,14,33,0,17,18,16,14,24,26,38,40,16,39,23,4,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3
3363,159,4,30,2,2014,0,5,34,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,12,10,15,2,21,24,14,36,8,15,28,0,14,13,15,1,29,31,11,37,24,21,25,0,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1201,97,2,28,1,2009,0,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,7,6,6,22,26,16,23,32,21,26,31,0,2,1,2,4,35,29,4,35,33,10,36,0,3,2,0,3,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
4073,29,6,30,2,2003,0,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,32,32,38,17,0,0,19,7,0,25,9,13,29,29,30,19,7,2,31,13,1,37,12,13,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
3577,229,2,29,1,2020,1,5,29,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,3,3,5,26,13,7,0,1,18,0,36,0,5,6,3,36,33,21,6,20,29,9,35,0,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2
2735,83,12,31,4,2007,0,5,30,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,1,3,0,6,25,22,9,27,20,14,39,0,7,10,3,5,35,32,26,20,24,34,33,0,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
820,268,5,31,2,2023,0,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,23,24,30,17,4,2,16,3,0,14,17,8,29,28,33,37,7,1,1,0,3,0,12,14,4,4,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
136,136,5,31,2,2012,1,5,29,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,27,26,31,33,5,2,33,29,0,33,13,10,26,27,28,24,12,8,30,32,4,32,14,11,4,4,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
3247,43,8,31,3,2004,1,5,34,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,30,30,25,1,0,0,33,34,1,34,11,7,34,35,31,6,5,0,40,40,1,40,7,20,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
3993,225,10,31,4,2019,0,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,16,14,18,3,15,25,3,6,8,6,26,0,23,23,21,8,15,11,32,32,10,27,17,10,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
1942,78,7,31,3,2007,0,5,34,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,39,38,38,13,0,0,28,20,0,24,1,20,40,39,40,32,1,1,20,6,0,15,0,26,3,2,0,3,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
6216,228,1,31,1,2020,1,5,30,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,3,0,5,7,21,15,2,15,18,4,38,0,4,4,3,17,33,22,24,8,23,15,37,0,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
273,273,10,31,4,2023,0,5,29,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,23,22,25,39,11,29,37,33,9,36,17,7,22,19,23,30,17,33,23,26,14,22,19,9,4,4,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
7399,169,2,28,1,2015,0,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,19,22,13,37,18,10,36,31,14,31,20,0,3,3,4,29,35,22,6,23,24,14,37,0,2,3,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
4603,7,8,31,3,2001,0,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,39,34,40,33,0,0,2,0,0,2,1,21,38,36,39,22,2,0,22,5,0,12,2,25,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
32,32,9,30,3,2003,0,5,29,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,31,30,28,33,0,0,28,13,0,26,9,11,28,28,31,23,12,17,28,21,1,30,12,15,4,4,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
4114,70,11,30,4,2006,0,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,7,6,10,5,27,27,13,40,20,15,33,0,16,16,16,3,30,35,40,40,21,40,25,3,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
6460,196,5,31,2,2017,0,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,27,27,31,32,7,4,16,26,0,12,13,8,22,22,22,27,16,10,23,36,13,19,18,8,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3
2992,64,5,31,2,2006,0,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,25,24,30,23,6,2,22,24,0,26,15,8,24,24,26,28,14,9,23,23,9,35,16,10,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
2352,252,1,31,1,2022,0,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0,1,0,6,29,25,10,35,23,15,40,0,3,3,5,19,38,31,18,35,27,26,39,0,1,1,0,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
4823,227,12,31,4,2019,0,3,29,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,3,4,2,24,12,6,0,0,14,0,38,0,10,12,4,11,28,26,11,3,20,12,31,0,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,5
1248,144,1,31,1,2013,0,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,7,7,11,32,29,16,28,33,16,36,33,0,3,5,4,25,38,28,17,36,30,34,37,0,3,2,0,3,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
685,133,2,29,1,2012,1,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,6,7,2,36,29,16,14,7,26,20,29,0,9,9,5,38,26,19,0,6,28,1,29,0,4,4,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
7278,48,1,31,1,2005,0,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,12,11,11,7,27,22,40,29,14,38,29,0,4,2,8,8,39,34,38,40,25,40,39,0,2,3,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
643,91,8,31,3,2008,1,5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,36,38,29,15,0,0,36,26,0,32,3,14,36,35,37,18,7,0,34,30,2,24,3,21,4,4,0,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
7109,155,12,31,4,2013,0,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,13,14,8,10,28,20,35,17,18,36,27,0,11,10,12,6,35,33,14,35,21,29,27,0,2,3,4,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
3611,263,12,31,4,2022,0,5,29,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0,0,0,0,23,22,6,31,20,11,40,0,7,7,11,3,34,34,17,32,22,18,34,4,1,1,1,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,4
1332,228,1,31,1,2020,1,5,28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,9,9,5,38,29,18,26,35,21,22,32,0,4,2,3,29,36,26,29,24,26,26,38,0,3,2,0,3,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
6588,48,1,31,1,2005,0,5,34,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,3,0,11,5,21,15,9,14,15,13,38,0,3,0,8,5,39,32,38,38,25,40,39,0,2,2,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
