Long,Lat,Stn_Name,Clim_ID,Prov_or_Ter,Tm,DwTm,D,Tx,DwTx,Tn,DwTn,S,DwS,S%N,P,DwP,P%N,S_G,Pd,BS,DwBS,BS%,HDD,CDD
-106.783,49.567,WOODROW,4029030,SK,,,NA,,,,,17.5,0,106,17.5,0,102,,3,,,NA,,
-109.501,50.909,LEADER AIRPORT,402DAF0,SK,-6.6,0,NA,6.3,0,-22,0,,,NA,7.5,0,NA,,2,,,NA,762.3,0
-109.1,49.133,CLAYDON,4031581,SK,-6.1,0,3.9,6.5,0,-19.5,0,5.5,0,32,5.5,0,30,,3,,,NA,746.4,0
-108.383,49.2,CLIMAX,4031585,SK,,,NA,,,,,2,0,13,2,0,13,0,1,,,NA,,
-105.517,49.117,CORONACH,4031844,SK,-7.2,0,4.3,8.5,0,-24,0,18,0,90,18,0,88,20,5,,,NA,782.5,0
-105.483,49.05,CORONACH SPC,40318MN,SK,-6.8,0,4.4,7.6,0,-24,0,,,NA,15.5,0,115,,5,,,NA,769.4,0
-109.514,49.641,CYPRESS HILLS PARK,4031999,SK,-3.2,0,NA,10.3,0,-15.8,0,,,NA,13.7,0,NA,,3,,,NA,658,0
-108.989,49.438,EASTEND CYPRESS (AUT),4032322,SK,-5.9,0,NA,4.7,0,-19.4,0,,,NA,,,NA,,,,,NA,740.2,0
-108.567,49.2,FRONTIER,4032766,SK,-5.9,0,4.9,7.5,0,-21,0,5,0,32,5,0,30,,4,,,NA,740.4,0
-107.017,49.1,MANKOTA,4034910,SK,-7.7,0,4.4,8.5,0,-24,0,9.5,0,50,9.5,0,50,,4,,,NA,796.7,0
-105.979,49.168,ROCKGLEN (AUT),4036844,SK,-6,0,NA,4.2,0,-25.2,0,,,NA,,,NA,,,,,NA,742.9,0
-108.383,49,TREELON,4038116,SK,-4.2,0,5.4,15,0,-19.5,0,5.5,0,50,5.5,0,48,2,3,,,NA,688.9,0
-107.85,49.367,VAL-MARIE,4038400,SK,-6.6,0,4.1,9,0,-23,0,3,0,21,3,0,20,0,3,,,NA,762.8,0
-107.586,49.058,VAL MARIE SOUTHEAST,4038412,SK,-8.2,0,NA,9.3,0,-24.2,0,,,NA,9.4,0,NA,,2,,,NA,811,0
-106.383,49,WEST POPLAR RIVER,4038740,SK,-7,0,5.2,7.5,0,-25,0,10.9,0,60,10.9,0,58,11,2,,,NA,775.3,0
-109.9,52.783,ARTLAND,4040267,SK,-6.8,0,7.6,4,0,-21,0,1,0,8,5,0,37,8,2,,,NA,769.5,0
-108.407,51.294,BICKLEIGH,4040587,SK,-7.8,0,6.4,4,0,-19,0,4.6,0,24,5.2,0,28,10,1,,,NA,798.7,0
-107.983,52.067,BIGGAR,4040600,SK,-7.4,0,7.4,4,0,-22.5,0,5,0,26,5,0,26,15,3,,,NA,786.6,0
-109.2,53.45,BUTTE ST PIERRE,4041000,SK,-7.8,0,8.6,3.5,0,-21,0,2.8,0,19,4.8,0,32,7,3,,,NA,800.1,0
-109.724,53.441,HILLMOND,4043246,SK,-7.9,0,7.8,3,0,-20,0,1.6,0,10,4.6,0,27,7,2,,,NA,804.4,0
-109.048,51.972,KERROBERT,4043750,SK,-9.1,0,5.3,3,0,-22.5,0,7,0,69,7,0,67,15,4,,,NA,840.6,0
-109.183,51.517,KINDERSLEY A,4043900,SK,-8.7,0,5.1,5.5,0,-24.7,0,3.6,0,23,3.6,0,33,13,1,124.7,0,120,826.4,0
-109.633,53.117,LASHBURN 1,4044155,SK,-7.5,0,NA,2,0,-17,0,1,0,NA,1.2,0,NA,,1,,,NA,791.5,0
-108.033,53.35,MEDSTEAD,4045070,SK,-8,0,8.9,3,0,-27,0,6.7,0,32,6.9,0,32,17,3,,,NA,805.3,0
-108.256,52.772,NORTH BATTLEFORD A,4045600,SK,-8.5,0,7.5,5.8,0,-29.5,0,6.2,0,31,3.9,0,25,11,1,,,NA,821.5,0
-107.917,51.567,ROSETOWN EAST,4046884,SK,-9.5,0,NA,4.3,0,-28.5,0,,,NA,7.4,0,NA,,1,,,NA,853.1,0
-107.85,52.583,RUDDELL,4046977,SK,-7.9,0,6.9,3,0,-20,0,6.4,0,31,6.8,0,32,12,3,,,NA,804.3,0
-109.4,52.383,SCOTSTOWN,4047238,SK,-7.6,0,5.9,4,0,-21.5,0,2,0,12,2.6,0,15,25,2,,,NA,794.4,0
-108.835,52.36,SCOTT CDA,4047240,SK,-8.8,0,6.7,3.1,0,-25.5,0,,,NA,7.9,1,NA,,2,,,NA,831.9,0
-108.835,52.36,SCOTT CS,4047241,SK,-8.8,0,NA,3.1,0,-25.5,0,4.4,0,NA,6.8,0,NA,14,2,,,NA,832.2,0
-107.767,52.317,SONNINGDALE,4047644,SK,-6.4,0,NA,6,0,-20.5,0,7,0,NA,7,0,NA,,5,,,NA,755.6,0
-107.717,51.517,SOVEREIGN,4047681,SK,,,NA,,,,,3,0,NA,5,0,NA,,3,,,NA,,
-109.2,52.233,UNITY SOUTH,4048326,SK,-7.4,0,7.2,4,0,-20,0,0,0,0,2,0,10,12,1,,,NA,787.4,0
-109.404,53.131,WASECA,4048520,SK,-6,0,8.6,3,0,-21,0,2,0,12,4.8,0,28,12,3,,,NA,744.2,0
-107.233,52.55,BORDEN 18N,4050774,SK,-8.9,0,NA,4.5,0,-21,0,3,0,NA,3,0,NA,18,3,,,NA,834.9,0
-106.567,52.8,CARLTON,4051147,SK,-9,0,7.3,2,0,-23,0,6.4,0,35,6.4,0,35,17,3,,,NA,837.8,0
-107.583,51.733,HARRIS,4053120,SK,-8.2,0,6.1,4,0,-22,0,5,0,24,5.6,0,27,19,2,,,NA,811.3,0
-106.017,53.017,MACDOWALL,4054795,SK,-8.4,0,NA,6,0,-22,0,5.4,0,NA,5.4,0,NA,18,1,,,NA,819.5,0
-104.6,52.817,MELFORT,4055079,SK,-9.1,0,NA,2.6,0,-25.5,0,,,NA,5.9,0,NA,,2,,,NA,839.3,0
-107.5,51.433,MILDEN,4055165,SK,-8.8,0,NA,4,0,-22,0,4.8,0,NA,4.8,0,NA,,3,,,NA,832.2,0
-106.5,52.417,OSLER 6 N,4055699,SK,-8.7,0,NA,3.5,0,-23,0,7.6,0,NA,7.6,0,NA,19,3,,,NA,826.8,0
-107.05,51.483,OUTLOOK PFRA,4055736,SK,-7.1,0,6.1,6.1,0,-24.8,0,,,NA,3.8,0,27,,1,,,NA,776.7,0
-105.15,52.417,PILGER,4056120,SK,-10.1,0,6.7,2,0,-23,0,12,0,61,12,0,60,25,7,,,NA,870.2,0
-105.667,53.217,PRINCE ALBERT A,4056240,SK,-9.8,0,7.5,4.7,0,-28.4,0,11.1,0,57,7.8,0,48,16,2,106.6,0,114,861.6,0
-106.717,52.167,SASKATOON DIEFENBAKER INT'L A,4057120,SK,-9,0,6.5,4,0,-27.3,0,4.4,0,25,2.1,0,14,11,1,,,NA,835.6,0
-106.55,52.15,SASKATOON KERNEN FARM,4057154,SK,,,NA,,,,,,,NA,4.2,0,NA,10,3,,,NA,,
-106.55,52.15,SASKATOON KERNEN FARM CS,4057155,SK,-9.4,0,NA,3.9,0,-27,0,,,NA,,,NA,,,,,NA,848.9,0
-106.6,52.15,SASKATOON SRC,4057180,SK,-7.8,0,6.1,4.6,0,-24,0,2.5,0,18,2.5,0,17,10,1,130,0,122,799.4,0
-106.683,52.117,SASKATOON WATER TP,4057202,SK,-6.9,0,6.8,5,0,-19,0,0,0,0,0,0,0,12,0,,,NA,772.6,0
-107.017,52.367,LANGHAM 2W,405DJDN,SK,-8.5,0,7.7,3.5,0,-22,0,3.6,0,22,3.6,0,21,17,1,,,NA,822.9,0
-108.433,55.833,BUFFALO NARROWS A,4060982,SK,-7.5,0,9.9,5,0,-27,0,18,0,83,18,0,87,26,4,,,NA,791.5,0
-108.421,55.841,BUFFALO NARROWS (AUT),4060983,SK,-8,0,NA,4.1,0,-27,0,,,NA,,,NA,,,,,NA,807.4,0
-104.483,58.083,CIGAR LAKE,4061570,SK,-14.4,0,9.2,0,0,-33,0,21.5,0,89,21.5,0,89,37,10,,,NA,1003.8,0
-109.516,58.391,CLUFF LAKE AUTO,4061592,SK,-11.7,0,NA,4,0,-27.8,0,,,NA,12.7,0,NA,,4,,,NA,919.8,0
-103.712,58.19,COLLINS BAY,4061629,SK,-15.1,0,NA,-2.6,0,-34.6,0,,,NA,35.9,0,NA,,9,,,NA,1025,0
-103.7,58.183,COLLINS BAY CAMECO,4061632,SK,-15.9,0,NA,-3,0,-36,0,43,0,NA,44.8,0,NA,44,8,,,NA,1050.4,0
-102.35,55.533,ISLAND FALLS,4063560,SK,-13.6,0,8.6,2,0,-32,0,36.5,0,166,36.5,0,166,48,6,,,NA,979,0
-105.617,57.25,KEY LAKE,4063755,SK,-12.8,0,9.5,0,0,-35,0,27.3,0,124,27.3,0,124,45,4,,,NA,955.3,0
-105.6,57.25,KEY LAKE A,4063759,SK,-12.8,0,NA,0,0,-37,0,,,NA,25.5,1,NA,,6,,,NA,955.1,0
-105.27,55.146,LA RONGE RCS,4064149,SK,-9.8,0,NA,3.8,0,-31.4,0,,,NA,,,NA,,,,,NA,861.5,0
-105.267,55.15,LA RONGE A,4064150,SK,-9.5,0,9.3,4.4,0,-31.2,0,11.8,0,58,9.4,0,50,29,3,,,NA,853.9,0
-109.1,54.05,LOON LAKE CDA EPF,4064600,SK,-6,0,10,5.5,0,-20.5,0,0,0,0,2,0,13,5,1,,,NA,743.6,0
-108.517,54.133,MEADOW LAKE A,4065058,SK,-8.5,0,8.7,5.1,0,-27.6,0,8.6,0,41,5.4,0,34,7,3,103,0,111,820.4,0
-104.733,55.65,OTTER RAPIDS,4065710,SK,-10.2,0,NA,3,0,-32.1,0,,,NA,,,NA,,,,,NA,874.9,0
-103.283,56.333,SOUTHEND,4067655,SK,-13.4,0,NA,0.8,0,-36.5,0,,,NA,32,0,NA,,4,,,NA,973.1,0
-107.55,53.367,SPIRITWOOD WEST,4067723,SK,-7.3,0,NA,6.4,0,-29.1,0,,,NA,2.4,3,NA,,2,,,NA,782.9,0
-105.833,59.25,STONY RAPIDS A,4067PR5,SK,-17,0,7.8,-5,0,-33.5,0,28,0,79,16.8,0,87,34,7,,,NA,1085.1,0
-106.067,53.917,WASKESIU LAKE,4068559,SK,-7.3,0,NA,3.1,0,-27.7,0,,,NA,9.7,0,NA,,2,,,NA,784.6,0
-103.15,56.233,WHITESAND DAM,4068840,SK,-12.2,0,9.6,1,0,-26,0,35,0,162,35,0,162,54,7,,,NA,935.7,0
-108.517,54.133,MEADOW LAKE,406N0NM,SK,-8.1,0,NA,5,0,-26.7,0,,,NA,4.2,1,NA,,2,,,NA,807.9,0
-108.483,59.567,URANIUM CITY (AUT),406QLD0,SK,-16,0,NA,-5.6,0,-29.6,0,,,NA,,,NA,,,,,NA,1053.7,0
-103.8,53.2,AYLSHAM,4070365,SK,-10.1,0,8.1,3.5,0,-24.5,0,6,0,36,6,0,35,32,3,,,NA,870.3,0
-104,53.333,NIPAWIN A,4075518,SK,-11,0,7.7,4,0,-28.8,0,10.4,0,47,6.4,0,42,26,2,97.6,0,97,900.4,0
-103.167,53.367,SMOKY BURN,4077557,SK,-11.1,0,7.2,3.5,0,-27.5,0,15,0,68,15,0,67,34,4,,,NA,900.8,0
-104.683,53.583,SNOWDEN WHITETAIL,4077605,SK,-10.7,0,NA,5,0,-27,0,9,0,NA,9,0,NA,,5,,,NA,889.3,0
-103.4,52.75,TISDALE SOUTH,4078084,SK,-8.6,0,NA,3,0,-26,0,4,0,NA,4,0,NA,29,2,,,NA,824.8,0
-104,53.333,NIPAWIN,407N51G,SK,-10.7,0,NA,4.3,0,-27.6,0,,,NA,,,NA,,,,,NA,889.7,0
-102.317,52.817,HUDSON BAY,4083322,SK,-10.8,0,NA,3.2,0,-30.7,0,,,NA,12,0,NA,,3,,,NA,892.1,0
-102.583,52.883,HUDSON BAY 13W,4083323,SK,-10.3,0,NA,4.5,0,-27,0,10,0,NA,8.2,0,NA,30,2,78.9,0,NA,877.3,0
-103.833,52.567,MCKAGUE,4085050,SK,,,NA,,,,,8.6,0,NA,8.6,0,NA,36,5,,,NA,,
-103.833,52.583,MCKAGUE 2,4085052,SK,-9.7,0,7.3,3,0,-25.5,0,7.4,0,38,7.4,0,38,28,4,,,NA,859.4,0
-101.867,52.083,PELLY,4086000,SK,-10.7,0,6.7,3,0,-29,0,9,0,35,9,0,34,43,3,,,NA,889.7,0
-101.9,51.733,PELLY 2,4086001,SK,-10.2,0,7.5,2.5,0,-25,0,7.4,0,33,7.4,0,33,34,3,,,NA,874,0
-99.333,49.3,BALDUR,5010140,MB,-10.8,0,3.9,3,0,-27,0,4,0,19,4,0,19,,3,,,NA,893.5,0
-99.45,49.3,BELMONT,5010191,MB,,,NA,,,,,6.6,0,28,6.6,0,28,83,2,,,NA,,
-101.267,50.583,BINSCARTH,5010216,MB,-11.1,0,5.6,2,0,-29,0,1,0,4,1,0,4,58,1,,,NA,902.7,0
-101.3,51.6,BOGGY CREEK,5010310,MB,-11.4,0,NA,4,0,-26.5,0,13.3,0,NA,13.3,0,NA,44,2,,,NA,909.9,0
-99.952,49.91,BRANDON A,5010480,MB,-11.8,0,4.7,2.7,0,-31.3,0,5.4,0,24,3,0,17,45,1,107.2,0,108,924.5,0
-99.983,49.867,BRANDON CDA,5010485,MB,-12.4,0,4.1,3.5,0,-36.1,0,2.4,0,14,2.4,0,13,31,1,,,NA,943.3,0
-99.983,49.833,BRANDON #1 WINTER BAY,5010498,MB,,,NA,,,,,4,0,NA,4,0,NA,40,2,,,NA,,
-99.567,50.017,BROOKDALE,5010524,MB,,,NA,,,,,7.4,0,NA,7.4,0,NA,43,4,,,NA,,
-100.467,49.467,CAMERON,5010538,MB,-10.3,0,NA,3.5,0,-29.5,0,4,0,NA,4,0,NA,,2,,,NA,878.7,0
-99.357,49.906,CARBERRY CS,5010547,MB,-11.2,0,NA,2.6,0,-29.9,0,,,NA,6.9,0,NA,,2,,,NA,905.3,0
-99.814,50.351,CLANWILLIAM,5010609,MB,-10.3,0,NA,3,0,-28.5,0,9.5,0,NA,9.5,0,NA,,5,,,NA,877.2,0
-99.083,49.55,CYPRESS RIVER,5010640,MB,-10.8,0,4.3,3.5,0,-28,0,8.8,0,40,8.8,0,40,51,4,,,NA,892.9,0
-101.203,49.927,ELKHORN 2 EAST,5010QFQ,MB,-10,0,5.2,3.5,0,-28,0,2.8,0,11,5.4,0,21,36,2,,,NA,866.7,0
-100.6,50.183,HAMIOTA 2,5011241,MB,-11.1,0,NA,3,0,-27.5,0,2,0,NA,2,0,NA,38,1,,,NA,900.8,0
-100.583,49.983,KENTON,5011434,MB,,,NA,,,,,0,0,0,0.4,0,2,35,0,,,NA,,
-100.633,50.1,OAKNER,5012054,MB,-11.6,0,4.7,3,0,-28.5,0,0,0,0,0.2,0,1,50,0,,,NA,916.3,0
-101.267,49.183,PIERSON,5012080,MB,-9.9,0,4.3,4.5,0,-27,0,4.2,0,18,4.4,0,19,35,3,,,NA,866,0
-98.267,49.95,PORTAGE LA PRAIRIE CDA,5012321,MB,,,NA,,,,,6,0,28,6,0,28,,4,,,NA,,
-98.284,49.903,PORTAGE SOUTHPORT,5012324,MB,-9.9,0,NA,4.7,0,-28,0,,,NA,8.7,0,NA,,5,,,NA,865.4,0
-101.363,51.183,ROBLIN,5012469,MB,-11.4,0,NA,2.2,0,-27,0,,,NA,10.8,0,NA,,2,,,NA,910,0
-99.017,49.45,ST ALPHONSE,5012545,MB,-10.3,0,4.5,4,0,-27,0,10.8,0,51,10.8,0,51,37,5,,,NA,876.7,0
-100.1,50.5,SANDY LAKE,5012620,MB,-11.3,0,NA,0.5,0,-29.5,0,14.6,0,NA,14.8,0,NA,40,8,,,NA,907.8,0
-100.604,50.455,SHOAL LAKE CS,5012654,MB,-12.1,0,NA,1.4,0,-29,0,,,NA,,,NA,,,,,NA,932.1,0
-100.25,49.65,SOURIS,5012719,MB,-11.3,0,4.6,2.5,0,-30,0,8,0,35,8,0,34,,7,,,NA,909.7,0
-100.4,50.4,STRATHCLAIR,5012796,MB,-12,0,5.1,1.5,0,-30,0,13,0,56,13,0,56,,6,,,NA,930.2,0
-100.317,49.3,TURTLE MOUNTAIN 6,5012941,MB,-10.7,0,3.9,3,0,-30.5,0,0,0,0,0,0,0,,0,,,NA,889.7,0
-100.95,49.833,VIRDEN,5012960,MB,-10.6,0,4.9,5,0,-30,0,2,0,9,2,0,9,49,2,,,NA,885.6,0
-99.942,50.655,WASAGAMING,5013117,MB,-11.8,0,5.8,3.2,0,-31,0,,,NA,14.1,0,76,,3,,,NA,922.8,0
-100.986,49.281,MELITA,501A7AR,MB,-11.2,0,NA,4.1,0,-28.4,0,,,NA,4.7,0,NA,,1,,,NA,904.3,0
-101.4,51.267,ROBLIN FRIESEN 3 NORTHWEST,501B4G2,MB,,,NA,,,,,4.4,0,NA,4.4,0,NA,45,2,,,NA,,
-100.179,50.108,RIVERS PETTAPIECE,501BMMA,MB,,,NA,,,,,5.5,0,23,5.5,0,23,56,4,,,NA,,
-100.817,50.75,ROSSBURN 4 NORTH,501KE01,MB,,,NA,,,,,6,0,24,6,0,23,75,4,,,NA,,
-97.55,49.1,ALTONA,5020040,MB,-11.3,0,3.8,3,0,-30,0,10,0,36,10,0,35,,6,,,NA,907.5,0
-98.15,49.433,CARMAN,5020551,MB,-10.4,0,5,4,0,-28,0,6,0,34,6,0,34,30,3,,,NA,881.6,0
-98.319,49.4,DEERWOOD RCS,5020725,MB,-9.1,0,NA,3.7,0,-22.3,0,,,NA,5.8,0,NA,,1,,,NA,841.2,0
-97.238,49,EMERSON AUT,5020882,MB,-11.5,0,NA,2.9,0,-27.4,0,8,0,NA,8,0,NA,,4,,,NA,915.2,0
-97.867,49.8,FANNYSTELLE,5020913,MB,,,NA,,,,,7.1,0,35,7.1,0,34,,3,,,NA,,
-97.117,49.65,GLENLEA,5021054,MB,-12.8,0,4.4,1,0,-30.5,0,4.4,0,28,4.4,0,27,,2,92.9,0,91,953.6,0
-96.983,49.167,GREEN RIDGE,5021205,MB,,,NA,,,,,7.6,0,37,7.6,0,36,27,4,,,NA,,
-97.56,49.031,GRETNA (AUT),5021220,MB,-11.5,0,NA,2.9,0,-28.9,0,,,NA,,,NA,,,,,NA,914,0
-97.433,50.05,GROSSE ISLE,5021225,MB,,,NA,,,,,6.4,0,36,6.4,0,36,,5,,,NA,,
-98.875,49.606,HOLLAND,5021302,MB,,,NA,,,,,3.8,0,17,4.8,0,22,46,1,,,NA,,
-99.65,49.183,KILLARNEY,5021480,MB,,,NA,,,,,0,0,NA,0,0,NA,,0,,,NA,,
-98.517,49.25,MANITOU STRANGE,5021687,MB,,,NA,,,,,6,0,29,6,0,29,35,3,,,NA,,
-97.8,50.017,MARQUETTE,5021695,MB,-11.1,0,4.8,4,0,-26,0,7.4,0,32,7.4,0,31,34,3,,,NA,902.7,0
-98.283,49.367,MIAMI ORCHARD,5021736,MB,,,NA,,,,,9,0,36,9,0,36,43,3,,,NA,,
-98.25,49.45,MIAMI THIESSEN,5021737,MB,-9.5,0,NA,4.5,0,-27,0,7.2,0,NA,7.6,0,NA,31,4,,,NA,851.8,0
-98.084,49.188,MORDEN CDA CS,5021849,MB,-9,0,NA,4.3,0,-22.8,0,,,NA,6.5,0,NA,,2,,,NA,835.5,0
-97.483,49.433,MORRIS 2,5021965,MB,,,NA,,,,,12.6,0,56,12.6,0,55,,5,,,NA,,
-97.783,49.4,MYRTLE,5021975,MB,-11.6,0,4.1,3,0,-28,0,10.6,0,46,10.6,0,45,,4,,,NA,917.3,0
-96.85,49.933,OAKBANK,5022051,MB,,,NA,,,,,21.4,0,68,21.4,0,67,28,8,,,NA,,
-98.905,49.191,PILOT MOUND (AUT),5022125,MB,-11.9,0,NA,2.9,0,-28.9,0,,,NA,,,NA,,,,,NA,925.5,0
-98.9,49.2,PILOT MOUND 2,5022129,MB,-10.5,0,5.1,3,0,-29,0,10,0,43,10,0,43,40,5,,,NA,884.2,0
-96.017,49.033,PINEY,5022171,MB,-11.1,0,4.7,1.5,0,-32,0,3,0,13,3,0,13,20,3,,,NA,900.7,0
-97.8,49.05,PLUM COULEE,5022245,MB,-11.1,0,3.8,4,0,-29.5,0,6,0,34,6,0,33,56,4,,,NA,902.8,0
-98.55,49.683,RATHWELL,5022335,MB,-10.2,0,5.3,3,0,-27.5,0,6,0,29,6.5,0,31,28,2,,,NA,873.7,0
-98.35,49.55,ROSE ISLE,5022492,MB,,,NA,,,,,7.1,0,NA,7.1,0,NA,31,3,,,NA,,
-98.367,49.65,ST CLAUDE,5022550,MB,,,NA,,,,,7.2,0,31,7.2,0,31,22,2,,,NA,,
-96.035,49.353,ST LABRE,5022575,MB,,,NA,,,,,22,0,61,22,0,60,,6,,,NA,,
-96.95,49.317,ST MALO,5022601,MB,,,NA,,,,,7,0,NA,7,0,NA,24,6,,,NA,,
-97.014,49.462,ST PIERRE JOLYS,5022606,MB,-11.9,0,NA,3,0,-30,0,7,0,NA,7,0,NA,65,3,,,NA,927.5,0
-97.95,49.133,SCHANZENFELD,5022623,MB,,,NA,,,,,2.4,0,11,2.4,0,11,26,1,,,NA,,
-96.868,50.167,SELKIRK,5022630,MB,-12.2,0,NA,2,0,-28,0,0,5,NA,0,5,NA,,0,,,NA,936.3,0
-98.65,49.067,SNOWFLAKE,5022703,MB,-11.2,0,4.5,3,0,-30,0,10.6,0,42,10.6,0,41,52,5,,,NA,905.4,0
-97.7,49.5,SPERLING,5022740,MB,,,NA,,,,,14,0,70,14,0,70,30,4,,,NA,,
-95.598,49.024,SPRAGUE,5022759,MB,-11.4,0,NA,1.7,0,-30.4,0,,,NA,6.7,0,NA,,3,,,NA,909.9,0
-97.617,49.733,STARBUCK,5022770,MB,-12.1,0,4.4,2,0,-26,0,9.2,0,38,9.2,0,37,68,4,,,NA,931.6,0
-96.767,49.533,STEINBACH,5022780,MB,-11.6,0,5,0.5,0,-28.5,0,10.9,0,49,10.9,0,49,27,6,,,NA,918,0
-97.167,50.117,STONY MOUNTAIN,5022791,MB,-12.1,0,4.3,2,0,-28.5,0,13.5,0,52,13.5,0,52,,3,,,NA,931.8,0
-96.783,49.133,STUARTBURN,5022797,MB,,,NA,,,,,7,0,NA,7,0,NA,31,4,,,NA,,
-100.117,49.133,TURTLE MOUNTAIN 11,5022946,MB,-7.8,0,6.2,7,0,-25,0,7,0,29,7,0,29,32,4,,,NA,800.8,0
-97.233,49.917,WINNIPEG RICHARDSON INT'L A,5023222,MB,-12.6,0,3.8,1.1,0,-27.3,0,8,0,34,7.5,0,38,26,4,,,NA,949,0
-97.25,49.9,WINNIPEG A FIRE HALL,5023223,MB,,,NA,,,,,7.5,0,NA,7,0,NA,26,3,,,NA,,
-97.129,49.888,WINNIPEG THE FORKS,5023262,MB,-10.9,0,NA,2.3,0,-24,0,,,NA,6.4,0,NA,,4,,,NA,896.2,0
-98.03,49.498,CARMAN U OF M CS,502I001,MB,-11.5,0,NA,3.6,0,-28.8,0,,,NA,8.7,0,NA,,2,,,NA,914.1,0
-97.133,49.783,WINNIPEG SOUTH,502M001,MB,,,NA,,,,,11.9,0,NA,9.1,0,NA,34,3,,,NA,,
-97.249,49.917,WINNIPEG 'A' CS,502S001,MB,-12.9,0,NA,0.6,0,-27.7,0,,,NA,,,NA,,,,,NA,959.3,0
-97.083,50.933,ARBORG,5030080,MB,-13,0,5.3,2,0,-28,0,8,0,47,8,0,47,,3,,,NA,962.1,0
-96.467,50.033,BEAUSEJOUR 2,5030160,MB,-12.3,0,4.6,0.5,0,-30,0,19,0,78,19,0,77,38,5,,,NA,939.2,0
-97.022,52.36,BERENS RIVER CS,5030203,MB,-13,0,5.9,0.8,0,-28.9,0,,,NA,15.5,0,86,,5,,,NA,959.6,0
-97.55,51.1,FISHER BRANCH,5030916,MB,-12.4,0,NA,3.5,0,-35,0,12,0,NA,12,0,NA,42,2,,,NA,940.9,0
-97.528,51.053,FISHER BRANCH SOUTH,5030917,MB,-11.9,0,5.8,2.5,0,-29,0,7,0,38,7,0,37,,3,,,NA,926.1,0
-97.555,51.083,FISHER BRANCH (AUT),50309J6,MB,-12.2,0,NA,0.1,0,-27.2,0,,,NA,,,NA,,,,,NA,934.7,0
-97.017,50.633,GIMLI,5031039,MB,-12.7,0,NA,3,0,-30,0,19,0,NA,19,0,NA,,7,,,NA,950.2,0
-96.982,50.631,GIMLI HARBOUR CS,5031041,MB,-11.6,0,NA,4,0,-25.8,0,,,NA,,,NA,,,,,NA,918.5,0
-97.05,50.633,GIMLI INDUSTRIAL PARK,50310D0,MB,-12.7,0,NA,3.5,0,-28.5,0,13.5,0,NA,13.5,0,NA,,3,,,NA,950.8,0
-99.283,53.158,GRAND RAPIDS HYDRO,5031111,MB,-10.7,0,7.5,4,0,-27,0,11.2,0,64,11.2,0,64,,4,,,NA,890.5,0
-96,50.467,GREAT FALLS,5031200,MB,-11.1,0,NA,3,0,-26,0,0,3,NA,0,3,NA,,0,,,NA,901.7,0
-97.465,51.186,HODGSON 2,5031301,MB,-12.9,0,5.7,2.5,0,-34.5,0,20,0,56,20,0,56,58,4,,,NA,957.4,0
-95.2,49.617,INDIAN BAY,5031320,MB,-11.7,0,5.3,3,0,-32,0,13.5,0,51,13.5,0,51,27,6,84.7,0,85,921.3,0
-96.517,49.479,LA BROQUERIE,5031512,MB,-12.2,0,NA,1,0,-33,0,10.4,0,NA,10.4,0,NA,25,4,,,NA,937.7,0
-97.65,50.667,NARCISSE,5031991,MB,,,NA,,,,,13.4,0,61,13.4,0,61,,5,,,NA,,
-99.268,53.186,GRAND RAPIDS (AUT),5031A10,MB,-13.4,0,NA,1.4,0,-29.8,0,,,NA,,,NA,,,,,NA,973.4,0
-96.058,50.181,PINAWA WNRE,5032162,MB,-11.9,0,4.8,1,0,-31.5,0,14.4,0,67,14.4,0,66,28,3,,,NA,925.4,0
-95.533,49.85,RENNIE,5032360,MB,-12.3,0,NA,4,0,-33,0,19.2,0,NA,19.2,0,NA,,6,,,NA,938.3,0
-96.567,50.7,VICTORIA BEACH (AUT),5032951,MB,-12.2,0,NA,2,0,-27.7,0,,,NA,,,NA,,,,,NA,934.9,0
-96.483,49.817,OSTENFELD,503B0NE,MB,-11.5,0,5.2,1,0,-29,0,11.2,0,43,11.2,0,43,,5,,,NA,916,0
-96.065,50.177,PINAWA,503B1ER,MB,-11.9,0,NA,1.3,0,-30.8,0,,,NA,12.6,0,NA,,4,,,NA,926.8,0
-99.05,50.833,ALONSA,5040037,MB,,,NA,,,,,9.2,0,35,9.2,0,35,66,3,,,NA,,
-98.717,50.633,AMARANTH,5040060,MB,,,NA,,,,,4,0,21,4,0,21,,3,,,NA,,
-99.9,51.75,BACHELORS ISLAND MARINE,5040131,MB,-10.8,0,NA,4.1,0,-25.7,0,,,NA,,,NA,,,,,NA,893.2,0
-98.7,50.05,BEAVER,5040166,MB,,,NA,,,,,5,0,21,5,0,20,,1,,,NA,,
-100.05,51.1,DAUPHIN A,5040680,MB,-9.2,0,6.2,5.4,0,-26.7,0,5.6,0,34,5.6,0,41,,1,,,NA,841.8,0
-100.05,51.1,DAUPHIN CS,5040681,MB,-9.1,0,NA,5.4,0,-26.7,0,,,NA,0,26,NA,,0,,,NA,840.7,0
-98.382,50.183,DELTA MARSH CS,5040764,MB,-11.4,0,4.8,3.9,0,-29.1,0,,,NA,8.6,0,38,,3,,,NA,911.8,0
-100.383,51.533,ETHELBERT,5040899,MB,,,NA,,,,,3,0,15,3,0,15,40,3,,,NA,,
-100.467,51.1,GILBERT PLAINS,5040985,MB,-10.5,0,6,3,0,-28.5,0,8,0,40,8,0,40,45,8,,,NA,884.8,0
